"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.055,0.011335,4.51879629629628e-05
"2",0.3,0.065,0.017245,0.000101986961961963
"3",0.5,0.07,0.03922,0.00024874034034034
"4",0.7,0.077,0.09076,0.000656879279279278
"5",0.8,0.0920000000000001,0.149325,0.00192008946446446
"6",0.9,0.122,0.287635,0.0107466284034034
