"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.048,0.002,0
"2",0.3,0.059,0.002,0
"3",0.5,0.0889999999999997,0.002,0
"4",0.7,0.0790000000000001,0.002,0
"5",0.8,0.129,0.002,0
"6",0.9,0.15,0.002,0
