"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.0569999999999998,0.001351,3.10109109109108e-07
"2",0.3,0.049,0.003202,1.23042642642643e-06
"3",0.5,0.061,0.008523,2.42589689689688e-06
"4",0.7,0.0710000000000001,0.019889,7.36003903903901e-06
"5",0.8,0.068,0.032825,2.06470220220221e-05
"6",0.9,0.0729999999999999,0.068841,0.000143629348348348
