"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.0509999999999999,0.003266,2.58783183183183e-06
"2",0.3,0.057,0.003978,4.68820420420413e-06
"3",0.5,0.0789999999999997,0.004766,6.91215615615616e-06
"4",0.7,0.064,0.005932,1.10464224224224e-05
"5",0.8,0.101,0.006568,1.34828588588588e-05
"6",0.9,0.121,0.00698,1.54230230230229e-05
