"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.056,0.010705,4.66746496496496e-05
"2",0.3,0.07,0.016185,9.96203953953954e-05
"3",0.5,0.073,0.037835,0.000249337112112112
"4",0.7,0.078,0.0894675,0.000680878572322322
"5",0.8,0.092,0.14824,0.00206035025025025
"6",0.9,0.124,0.279565,0.00820654231731732
