"","autocorrelation","type1_error","b_all","b_var"
"1",0,0.055,0.01068,4.58459459459456e-05
"2",0.3,0.0659999999999999,0.0161875,9.79815753253255e-05
"3",0.5,0.07,0.03793,0.00024496006006006
"4",0.7,0.0779999999999999,0.0895575,0.000654189633383383
"5",0.8,0.0900000000000001,0.1480875,0.00191467576951952
"6",0.9,0.121,0.28069,0.00785077467467467
